study_hours,attendance,previous_marks,sleep_hours,assignment_score,internet_usage,pass
2.9122914019804194,50.12419525162685,32.66700260151517,9.624825681570854,35.71506997960326,5.223394058499799,0
6.118528947223795,86.53830592877966,74.57536143127984,3.77527626082521,15.68088776612978,7.162401892682053,0
1.3949386065204183,55.95754884677224,41.50728130098602,3.869948884522235,32.10479684276958,4.176159516876902,0
2.9214464853521815,76.90147419349452,97.01160244944026,7.314020869396902,57.9630957191141,0.5412710611592333,0
3.663618432936917,93.9640022594935,44.49538949048297,4.703889636215696,37.189482458561116,3.198955586266102,0
4.56069984217036,42.31513650674928,24.318082777833915,9.992182221501036,77.1258059449107,7.577362273230064,0
7.851759613930136,63.25203657716435,0.9820258333908205,3.58524733726162,69.76729222914086,7.135211101228393,0
1.9967378215835974,48.09506558083811,95.41128722645908,8.19210694088925,73.34694215785717,5.3494117058392545,0
5.142344384136116,94.51946262131423,11.874383976231018,8.036503087893962,60.88922951923639,0.423402463424873,0
5.924145688620425,61.60464667002545,17.51766812558817,8.122963394319342,9.956203772015249,2.093322910151274,0
0.46450412719997725,52.80045559986706,3.8336977958917884,7.695075428015398,95.8611268128417,3.923636333603099,0
6.075448519014383,80.58859454118439,46.493746127346405,3.5540977035481887,20.434979675353983,3.5986786337141314,0
1.7052412368729153,72.59156724553847,40.83860178131753,5.280683583012063,0.2745063628878941,1.4852849757248965,0
0.6505159298527952,89.01620090447389,81.5766393867311,3.7377126216308367,89.52896202915784,0.8259861220567766,0
9.488855372533333,85.18408952337073,55.53583426209824,7.603347450073075,87.18229490327859,2.0331184322152653,1
9.656320330745594,98.48019117717004,58.229350009594924,4.573220017645088,97.4580715103169,6.234500620040952,1
8.08397348116461,45.43193843195322,79.02441309902639,6.849848371202874,38.699199656821406,0.426846667226922,1
3.0461376917337066,44.81636610139081,58.293230218796765,9.926824222638244,95.88422715111669,3.190589380107281,0
0.9767211400638387,94.44164191076305,56.53791254871879,3.609439433712452,82.06313382086175,3.2834411506352863,0
6.842330265121569,97.34393343597758,92.8525639606806,9.48600603979708,69.30723807078996,5.233836536478026,1
4.4015249373960135,64.39806075610791,43.70495987611764,6.198578453630143,3.5032121251316495,0.3367788780316614,0
1.2203823484477883,67.35218978038375,63.44360933322205,6.9128617486357715,68.05735021494537,2.4232035623325103,0
4.951769101112702,62.12189715633349,38.43328017019093,8.621106473853983,61.908955186510504,2.876996178942508,0
0.34388521115218396,86.66121250479834,65.06743827228208,8.388545448222345,15.929096583162705,6.488554943668164,0
9.093204020787821,86.24719712661019,1.0056219782282216,3.2209866177814632,68.84717567338954,2.937232015511383,0
2.587799816000169,53.22517969047121,72.66825017782938,6.892983206159984,50.23626731972226,6.227613976255358,0
6.62522284353982,63.033647791797094,78.1760959286944,9.732716462937416,72.27951022506873,5.499270509621642,0
3.1171107608941098,52.74620062220254,87.73701102501573,6.379215459446563,42.2484288387319,5.3060807820907,0
5.200680211778108,42.79744870042267,49.98311452755014,9.40686010718337,76.06181396880018,2.919855803757926,0
5.4671027934327965,43.367287843835726,28.618076333652056,4.49255245780299,57.71334563604893,1.752166165246872,0
1.8485445552552704,48.809387459226215,73.04786479139077,7.911655280586467,94.87502290546715,5.350583390783389,0
9.695846277645586,41.79292211064833,94.90182676529608,7.106311096492022,47.39075475487139,7.392544116921857,0
7.7513282336111455,65.39051237657827,76.98519412245372,3.9199487725005233,16.045284314656726,2.9914430882598433,0
9.394989415641891,43.84117062223785,91.11826473262933,4.053484813727319,83.13352624385146,1.594114920179174,1
8.948273504276488,90.84468349749878,11.933801542416179,7.901482749686632,76.73256577312382,4.70753263826759,0
5.978999788110851,82.72491864380895,92.4258543151236,3.825982743343004,31.19415414350487,3.0257282113344033,0
9.218742350231167,87.01857059099731,71.07773650894119,7.468947349995477,3.7589129189452897,1.1444682296959492,1
0.884925020519195,77.04880709136813,82.22837959397056,9.215990581423078,65.87967589569676,6.134452644967844,0
1.959828624191452,79.83263991045844,42.08970741085848,5.172607886522933,29.260512045197885,2.9758614858393306,0
0.45227288910538066,46.804602026694376,56.997105760783604,4.667899966198821,47.541923218730254,4.453173728221411,0
3.2533033076326436,43.4900589120069,61.3334551297273,6.772870595168134,7.771289853463326,7.02702037944146,0
3.8867728968948203,99.35284673182764,51.87734672296681,9.494427412101981,24.776574469250136,3.3259310719191237,0
2.713490317738959,62.37696169864806,9.657639747779234,3.5180496430470933,29.254417413779098,4.177272540067446,0
8.287375091519294,43.076201154319136,23.198717610232777,9.13850095894583,10.119834583618214,0.45064922704987076,0
3.567533266935893,49.57875952384933,13.95467605057692,4.0682884456658055,28.491046585785817,3.2028984450339797,0
2.8093450968738076,92.45235981499027,82.81092490278354,5.93611749739667,25.744721447493635,7.622074609508803,0
5.426960831582485,52.347920597627976,37.258639759228295,8.755097185525575,31.255240842074638,4.31578253773514,0
1.4092422497476265,68.02252427628815,28.798994053989112,6.950668741889139,98.19712448969102,5.147012933269745,0
8.021969807540398,80.04845115988775,21.83288744198316,4.921100309419149,63.91203122210904,3.8288458256235947,0
0.7455064367977082,97.9520662243554,70.21956893671765,3.860476959674541,68.07759072108236,3.859373648580892,0
9.868869366005173,40.845549929341104,52.006830269265045,7.422184142672814,46.40719781716645,0.48233261127937954,1
7.722447692966574,69.25495779988587,59.20704207195343,8.716181456458154,71.84036238921914,2.448882479210888,1
1.987156815341724,99.76191042020669,75.63420689468286,6.358661252442536,99.91939845565064,4.699664584642742,0
0.05522117123602399,47.30332138755497,96.98330143622516,7.844167509866542,80.87834555427398,0.5467072565442965,0
8.154614284548341,47.423018215493144,74.11897491227866,6.933288745900361,55.485350365575215,7.380022005257353,0
7.068573438476172,45.22253893915176,97.1120025700709,8.025037773751503,41.4356276756759,7.124940091239865,0
7.2900716804098735,70.4706422368809,69.76501341877821,9.436777705306204,59.788213075891505,1.0349082012671493,1
7.712703466859457,60.904671848033544,67.72177383765619,5.629716637499902,34.104744513952134,5.367259623473683,0
0.7404465173409036,82.97524338278296,14.423407217071071,8.118561156372397,51.19665064491647,4.4873492655521074,0
3.5846572854427263,74.27779982534021,9.297465785430292,9.692694096670646,12.211100496822757,1.1729725844209744,0
1.1586905952512971,74.85039976548745,2.392920617207328,4.571004827261105,52.444655330958156,4.22255687019459,0
8.631034258755935,70.66354431950316,69.37198872613425,9.44000284092036,94.54207743696375,3.807741509768089,1
6.232981268275579,99.52389426273507,64.90579515713473,5.915491215510674,92.54293377990628,4.9439071857471175,1
3.308980248526492,72.34294234365169,63.13297200619989,3.3772840292249233,9.904471835370588,5.762348980354515,0
0.6355835028602363,44.34178162023858,62.50743947320901,4.542786772931318,59.2334191556112,2.2733579086802997,0
3.109823217156622,59.331678286635665,68.83612471033767,9.216842919193606,92.59352598896893,6.57953185435552,0
3.2518332202674705,86.84064344699618,83.55217510892534,6.883768924756712,34.74550090954745,0.35771455233020166,0
7.29606178338064,77.70731178909055,72.61059384958494,9.428994626064517,43.34525253539895,4.658388745996206,0
6.3755747135521315,81.0368646427803,59.929574201070565,6.7529548153781045,56.786508463769344,4.936717528544783,0
8.872127425763265,95.30837376650561,21.793363772411222,3.025525376837741,73.18235621182659,4.11239274654649,0
4.722149251619493,66.62681726768758,76.72704941271284,7.866727872006467,80.28439204326538,3.9167544446311533,0
1.195942459383017,41.17132302488043,24.962479726043764,6.138006118220409,9.347595233921346,2.375650846300336,0
7.13244787222995,99.40540021062236,68.0312276247822,3.546144905315119,62.85126622342453,3.1964172969852207,1
7.607850486168974,67.27466588606134,13.470417277375157,4.856044258910131,41.73554712897172,4.206777689735291,0
5.612771975694963,45.8566975002456,51.00420097253544,4.041548203491806,92.61353731012109,3.5317094343906588,0
7.70967179954561,72.91504621953999,63.29081958150958,6.152017966016388,17.452955174598817,2.5832476398877295,0
4.937955963643907,75.41219053905985,81.51835597206117,5.113275284494543,93.18443104215729,7.714222961085912,0
5.227328293819941,73.86000500877904,70.25378996562301,4.465109680735161,50.540713141131775,2.8751792845666193,0
4.275410183585496,97.89507586150364,80.64363702954246,7.5337750990767685,9.058071951353385,0.7610434181782884,0
0.2541912674409519,59.178125963661145,85.52123266056071,9.619065240296493,83.00487454235531,3.4348609898521394,0
1.0789142699330445,42.07078759567131,87.66703695334346,9.726180441162686,61.72623175424145,6.636038913229713,0
0.3142918568673425,95.18513427405223,88.10351574577501,5.606241020047488,65.60503990167855,4.74542676854876,0
6.364104112637804,51.47431413909127,26.350639116860698,4.849465041112455,32.29905181257329,5.4755822348241745,0
3.143559810763267,84.96696281941439,80.7906271987193,7.379399950229432,72.09166698067257,3.768183760553205,0
5.085706911647028,52.240580991923736,1.6929361133535714,5.547427184437581,0.3421957698443223,3.0666288023972017,0
9.07566473926093,89.73852691084167,93.60407649022783,8.644403298264525,99.26834131917332,5.213645999991067,1
2.4929222914887497,94.38295241145377,18.62125932672527,5.741095695806661,93.77818044634778,4.109642846285514,0
4.103829230356297,46.32140227261767,88.35036019482331,6.999762359671097,52.21877182969435,7.95962329948297,0
7.555511385430487,48.83647273396065,80.43043818060504,9.91639224188001,4.075200057205707,0.8677209460533613,0
2.2879816549162246,95.51732526266886,38.95396678659655,3.9167169889134046,80.7480641221786,4.3244039986482035,0
0.7697990982879299,86.24226424889841,96.33983613517161,5.242514177794001,74.56308666545299,1.8546632180656886,0
2.8975145291376805,42.333812335122516,9.406128196205565,3.5168899975533536,72.8473629536352,7.3079443201981995,0
1.6122128725400442,50.93196959026133,29.09966499347175,9.69902844771715,4.2476034952174775,7.896452333591686,0
9.29697652342573,64.72457297840528,25.322698538758427,6.429983662834204,7.395987227784751,0.03102720419520999,0
8.08120379564417,91.85190132665034,0.8211745937326764,5.27399403259839,81.75973786884747,6.4825441841205205,0
6.334037565104235,49.06345407654716,16.461401650432993,9.503344225476912,89.80495450770881,5.754473520206189,0
8.714605901877178,83.44840866185558,79.40376127390616,6.07058339924402,78.42697129656825,7.210352939429475,1
8.036720768991145,45.0228601828146,83.17899464037103,3.0387838354789287,36.88824354688224,6.73289062077557,0
1.8657005888603584,68.03013828775471,74.5044386934127,6.927516098822835,11.072656767979005,7.831630514237747,0
8.925589984899778,83.73964373009491,54.75385560859839,3.6237642093282094,59.502848969927435,0.3484685596269097,1
5.393422419156507,43.882805702487495,63.230635462490206,9.893124866459752,92.64206276123865,6.294811934291711,0
8.074401551640625,52.25432304784411,58.15557856558915,9.369009570449816,11.416566258660598,3.436836840991182,0
8.960912999234932,87.50854472606623,25.231527663741794,8.253714897835138,0.3329770886778216,0.361012311562078,0
3.1800347497186388,49.81111328771776,38.46361375911484,7.4388384173590545,5.950145959435648,6.1512200255720435,0
1.1005192452767676,80.05214351988158,81.8387761135022,3.3060335356497887,60.77022506503994,1.032674591545577,0
2.279351625419417,78.53120122826783,9.375289475218551,4.57512499522943,28.16281516027621,1.1203937202676642,0
4.271077886262563,71.22362467737229,3.872633494195543,5.94848592870334,1.7212422840693908,1.739869903851945,0
8.18014765922493,52.10263240947895,68.80620245722264,8.43615645468337,12.975094822856937,2.806240209092839,0
8.607305832563434,65.01641004637793,83.84205889132811,3.981353051456456,20.825262868234418,5.991994372709705,0
0.06952130531190703,77.30608684669141,61.7284811123225,8.281852605050087,11.379201854688626,3.030123810482972,0
5.107473025775658,92.90345642349502,76.2335894341476,7.188314835547711,0.09402405996382646,2.0076985712546174,0
4.17411003148779,87.87130875699309,97.7315062123431,6.440859124424341,49.73232800649316,4.3587265000553455,0
2.2210781047073027,76.44067928036714,63.094363913612185,9.445802263987087,10.939090495142011,4.482634606721339,0
1.198653673336828,53.70825734821776,44.41219763583523,7.630759590452929,73.75513235223895,3.836450132487429,0
3.3761517140362796,53.00196179230934,99.31744039341842,4.903301324175392,35.056263251335565,3.0984140314970166,0
9.429097039125192,88.83323578070102,62.85993366683557,6.28795231107032,98.85966766754699,0.7172770270396995,1
3.2320293202075523,79.86532608267375,17.748641252673668,7.610639580708377,36.4021976176491,6.919247681623712,0
5.187906217433661,61.483631212001384,68.51375864894361,3.650416865935672,0.4448454856938011,6.087404922476592,0
7.030189588951778,98.28887486322692,74.31291256638441,4.032482696583127,30.32178385345806,6.96053887032535,0
3.63629602379294,93.38564664832083,1.1273229425199593,9.487903923860491,99.07235525627549,1.2514970277784698,0
9.717820827209607,80.29070191353786,43.2996868443473,4.8682816042137285,77.07717493222653,0.4214801633899494,1
9.624472949421111,62.15378283647591,94.6321721216366,5.527979745283023,94.91779974596051,1.527115624709853,1
2.5178229582536416,58.52539507172504,81.62425015828673,3.8368559622384866,27.452003125888847,6.526342898784896,0
4.972485058923855,96.36302867277581,20.473544214874074,4.345667047303215,66.80537818892061,3.304903275715933,0
3.0087830981676964,66.60796933094286,30.464644165300992,3.7257525991057134,65.72577172176997,5.8007812079496865,0
2.848404943774676,88.00102929592808,66.01801825616482,8.300667654358335,91.57969233341198,2.912479664876348,0
0.36886947354532795,96.38332475550023,91.26570502731724,6.8657734516031,9.656823361760436,4.294870617518449,0
6.095643339798968,69.52040178846563,87.81536699015678,5.104449553816817,35.92714379408866,7.1529787475323525,0
5.026790232288615,79.18650432853859,24.27902896388322,4.856360176127057,55.02227515146072,1.707933106743556,0
0.5147875124998935,45.17532005421563,68.14879242522261,3.2473503687114325,47.36766747490088,1.6908643016446243,0
2.7864646423661146,79.15488485566061,56.41709391532665,6.947707315054849,13.341173677738427,7.835307997807201,0
9.082658859666537,52.9050117676008,37.57834198705237,4.477450942559871,66.11594053471364,2.186094795240777,0
2.395618906669724,80.23151556747533,30.10429590389878,4.3901155216056065,56.98753033468306,2.4404113851242926,0
1.448948720912231,46.06273277026811,49.831677481284665,8.74634170289428,49.91359094005664,2.088112377681295,0
4.89452760277563,69.7124915212159,56.84751277914215,3.664698795259859,69.86447189663554,4.911150674300989,0
9.856504541106007,71.26101390778727,89.94828273917868,7.908212745424884,69.5547218909974,3.8237539252069856,1
2.4205527151150044,69.01116347640914,74.91459116239582,4.734285280615591,59.24397243229696,0.18917200532715128,0
6.721355474058786,85.40344915420394,6.01675246043637,7.799669948361077,64.04399643159078,7.7615573899589165,0
7.616196153287175,85.27123605737223,17.689782869096337,3.7136316421772784,22.126929792490802,4.848404215050618,0
2.3763754399239967,82.3826710005263,23.772686670891108,6.723007541282492,88.29952771390799,3.7730975459313116,0
7.282163486118596,77.89783057305544,20.602586633515273,6.187802968038049,46.87304122554633,7.787631143656376,0
3.677831327192532,94.26352883293373,29.60886614661532,6.225391260460869,55.36049954141572,6.401730956812726,0
6.3230583059357945,74.53833071619525,40.6411436374491,4.539834100007727,15.11842143347505,6.928104640999115,0
6.335297107608947,60.89929273280889,1.689869892171414,3.969343158742685,87.85339717865249,5.317596114988286,0
5.357746840747585,43.55132884023195,6.819212525809193,8.655737008753167,51.21702740129908,6.533640705984083,0
0.902897700544083,72.14889695291853,66.23288116475722,4.188702763774378,72.7606569483477,0.2140989428994109,0
8.35302495589238,53.6645306626873,60.07160636112364,6.043085309032101,21.143246111139025,7.064224271100037,0
3.2078006497173583,63.217752342306646,87.6346896346229,3.225368423853114,42.54221666282763,0.5747449195674044,0
1.8651851039985423,42.996760632394086,95.5014967859841,4.238529333895496,21.755681302655105,5.267141914188259,0
0.40775141554763916,78.45260079906956,73.16934073930483,3.9559701208825278,60.603388119546345,7.108307961939781,0
5.908929431882418,93.20135654740548,39.466961685375836,7.846776755859408,88.45262794743284,3.0442855372602553,0
6.775643618422825,59.508459215617656,74.39334164269718,8.3886690387986,73.86823606255194,2.9420015358882807,1
0.16587828927856152,88.2925776462022,57.869644189671256,9.054886588317494,85.00029090968553,4.210287152927678,0
5.12093058299281,47.578290464961576,94.30595404182222,3.2777811823628165,78.74787567407702,0.6611683264384078,1
2.2649577519793795,83.38828500296245,90.44837088962863,9.166486391810203,5.124083311253158,4.0275827731492155,0
6.451727904094499,44.78561401526983,84.02253444581333,5.30785149648963,72.07920707816129,2.2885236714690294,0
1.7436642900499144,55.517860612415774,65.03867514782947,9.330462112860623,81.09576010880642,2.89731345364247,0
6.90937738102466,61.61447537745562,17.098899727662797,5.905214640693274,88.38956516320276,3.8695563998584825,0
3.867353463005374,49.40730413320004,76.96634615413139,3.081579305195592,98.65620647517302,4.732588469889,0
9.367299887367345,51.06983944328787,87.88328104410303,6.522131557019075,53.44613120717736,5.305848232698207,1
1.3752094414599325,81.93553961879059,75.09131711048498,7.179333083277076,9.17836594443352,3.722053169062744,0
3.410663510502585,45.74606830085318,58.562692494021476,7.186609572544784,49.75351655352765,4.203994517232646,0
1.1347352124058907,96.0344482835383,74.43711890106268,9.54618712443963,48.118080860912336,7.372411338200352,0
9.246936182785628,86.10176734297309,36.61523533147118,5.989540887093277,52.956854717250344,0.2724651660962838,1
8.77339353380981,61.40402074655083,14.021122053572721,6.375604106076281,43.34909809673232,4.754082253388514,0
2.579416277151556,77.72564894792868,33.80345611014053,9.975280545291934,43.47405637198724,1.5979247049973049,0
6.59984046034179,83.16496420493243,86.03996572047384,3.1556236792241568,91.43579354465868,2.035108362738752,1
8.172222002012159,75.66905562593848,89.5985409795373,7.381381030929069,88.41860695101799,3.0578077803040484,1
5.5520081159946235,77.09543778668288,20.05907377860796,7.86719082709822,28.92016816881544,2.4260388095278023,0
5.296505783560065,94.95813376502845,8.750685321746154,7.1274547021838535,11.791459997452636,3.4737762567866577,0
2.418522909004517,92.8656411643996,9.796615180845759,6.602577697294795,52.25643355350886,5.015811622284408,0
0.9310276780589921,94.8282987964316,54.571750235586926,5.514358643599861,14.193598408592056,3.0196496520090497,0
8.972157579533267,93.11265200587468,26.703702310047106,7.5733024124073385,31.997698712868072,7.149576649963112,0
9.004180571633304,81.12360980198468,42.77092099465969,4.5469806246637265,15.845702337181876,5.933678859870279,0
6.33101457273268,69.50532477181001,54.549415735664454,9.540390312076982,96.46381349517121,5.507168189670419,0
3.390297910487007,69.24301506996288,5.712967921090451,9.532691584120636,78.27964970289423,5.498136600146472,0
3.492095746126609,86.2936832834179,78.92542223090699,6.468048379687076,95.38116977713909,1.533308211729346,1
7.259556788702394,95.43725270226136,17.940524210538168,7.1043250355621685,68.60906128342863,3.190143033637786,0
8.971102599525771,45.28356994185873,45.13886524767784,9.996850403467938,71.56600738516333,4.1202484713096394,0
8.870864242651173,92.60957202208809,87.12880822448248,7.053106513546064,53.487389060872935,2.5123272918295907,1
7.798755458576238,90.98070399174699,82.22192282578665,9.166502700966273,80.18855460590306,2.027163507247675,1
6.420316461542877,45.25540924557164,88.85952111277301,4.1042327219154435,58.684439757903526,2.597652547957856,0
0.8413996499504883,79.3928284979951,71.16360559045603,5.743711584244334,81.83328636114392,4.994495410648632,0
1.6162871409461377,98.31341472773454,23.52561978104276,7.1387098654008785,11.496810213697707,0.3622471529187017,0
8.985541885270793,91.09944727004235,39.6804706819906,9.480666132840824,7.25434929568155,6.2230006586251525,0
6.0642905965958995,43.77056150365943,10.100568445233716,3.27607905804665,15.288294390260226,7.721700396645257,0
0.09197051616629648,95.51120941406771,37.27621315817131,8.425339168506374,61.43868666377268,1.49919870420241,0
1.014715428660321,50.38509429869626,0.49293379784627334,7.601279659568911,84.51222124709042,3.7527153595678335,0
6.635017691080558,44.34854471996576,54.25185164854954,5.73691771558924,23.642356906313346,5.886074534779502,0
0.05061583846218687,53.67035082131782,5.1766188542577085,8.227202700196845,55.303901084708826,3.6525576067059697,0
1.6080805141749865,68.9943248805792,11.030190523390882,6.953261540663814,46.79617919006819,2.6062249441319505,0
5.487337893665861,88.9135140762128,58.24398891090018,6.077823509498677,6.489236746281469,7.923991033447002,0
6.918951976926932,56.027149144909174,6.586255204479263,3.5222083692201176,52.72852457663435,4.242420984116364,0
6.519612595026006,63.41512790191588,69.0433986819257,5.660380208480979,31.666128167063114,4.276514536833559,0
2.242693094605598,48.46469338105253,67.4102948705938,5.2385873924509045,67.29055864085325,4.891707234905756,0
7.121792213475358,57.49307907147576,91.51122718170063,8.049333828417538,13.302813984774808,3.434178656123078,0
2.3724908749680007,94.12421726191633,46.85902699521155,9.678916528159734,69.81050488831563,3.602885326711914,0
3.2539969815926773,80.84760991479362,99.30174162931719,8.245818629130369,68.38010103168372,1.6948525600581483,1
7.464914051180242,80.43544105874113,92.18616750805393,6.0478740972762735,4.16667256769686,4.862123282957156,0
6.496328990472147,54.99042297428749,43.18162103090193,7.315543830329715,83.40295567634215,1.995249645409408,0
8.49223410494178,48.77290785098552,31.552367695156256,3.752768267310671,56.874139936807154,7.992970061854038,0
6.576128923003433,93.24568954334828,48.86757262450574,6.1445714219474326,48.058760202278926,1.0975342178894483,0
5.683086033354716,96.61879645966451,47.15100653574583,5.981545289609682,3.0403769018671367,1.307855854117304,0
0.9367476782809248,43.214939968414996,16.049006188745196,7.824243138834908,23.29157753368576,2.216396288515699,0
3.6771580305943354,71.8097102028429,80.19603406379797,9.836732302185371,96.05283034842702,6.6811377650812105,0
2.6520236768172545,66.38919051818252,9.650302081512674,6.660572172436416,68.53334172653133,3.1363825063477275,0
2.4398964337908358,84.30420924299919,11.609645597081697,7.350997679759519,26.669081109205973,3.641321418477248,0
9.730105547524456,58.1076904754724,57.84077192866632,4.986228901794516,74.05887095496101,2.5457688891506187,1
3.930977246667604,77.23465193183198,22.961327933335618,5.511519075283976,41.494317228461995,5.954111119014145,0
8.920465551771134,44.95496483786245,88.4632014712719,8.481600260098393,51.089136676354705,7.267870964915484,0
6.311386259972629,89.37724063891704,99.81365895796277,4.072002279834927,15.469323755659815,2.4321040906914115,1
7.948113035416484,54.32182390235339,15.490519641620148,5.386303425189436,89.18852512031843,7.967362560983959,0
5.026370931051921,58.83555652266243,93.87617499524586,8.745727384785308,60.90534517926355,2.3901054308159697,0
5.769038846263591,62.69457636432514,78.82308879215785,7.132417514037698,9.586371913542802,5.973302100484257,0
4.925176938188639,52.39694891380312,37.86552208842564,9.567839841596431,44.16742938559335,6.614231848262635,0
1.952429877980445,88.5338814243744,53.320276927954005,7.39324926640881,30.64596273840986,3.5271013473087045,0
7.224521152615053,44.12046637489926,39.1526975352165,5.215168340736993,87.41557033584782,6.900932196065718,0
2.807723624408558,96.01196815956047,51.40507606836532,3.5815598986829444,33.38338989044737,7.350703131546147,0
0.2431596643145384,95.83555824593955,51.46009271820976,9.587431759006318,52.41562437850362,4.080874330118667,0
6.454722959071678,89.64173886422776,75.9087529633276,6.754685204467578,93.38722564359625,2.018538373354911,1
1.7711067940704894,97.1287457799423,66.31567365385351,6.543671531694481,10.95280778639005,7.9297461030170835,0
9.404585843529143,85.66852250116258,7.757771704913363,4.4814006682151994,28.51415191453167,2.6492915877308567,0
9.539285770025874,73.7549263394167,29.81654772783132,6.611269010246254,31.413980875288082,6.437910723221583,0
9.148643902204485,83.29729658948756,8.38250162227685,3.7323663464405503,52.85107642931899,5.688461035450222,0
3.7015870025544437,40.237009450085345,42.72157961396681,8.080686409275255,69.8285751949919,3.1566447495050918,0
0.15456616528867428,81.12543887722116,48.32389737161405,9.133428108448872,50.76128679175379,6.179040167923467,0
9.283185625877254,42.52161460106735,35.604959737870786,9.805840334461669,23.415460448547478,6.657343684564159,0
4.281841483173143,93.2590193411159,17.885640149341675,5.133821997231731,50.71579133186274,6.168157423345753,0
9.666548190436696,93.7915583886728,36.857904070721744,4.450215817140697,21.636606453672613,4.823382930371295,0
9.636199770892528,46.85920143112988,69.01948070264838,4.06839789415944,26.5949737396873,7.8411034852826775,0
8.530094554673601,80.77778503870618,12.240267342862987,3.661357256578013,23.89806830988075,4.511313770547071,0
2.944488920695857,80.08862520972387,52.47883821043512,8.659405473502844,80.32990211929913,0.9971291293247813,0
3.8509772860192526,69.88489986090465,69.80528993623818,5.883227537057354,4.777046711670263,0.19535603071583374,0
8.511366715168569,41.5014184478876,20.614953540137826,4.292715787263,98.65083178474285,0.8550330859369994,0
3.1692200515627764,46.84620985997672,92.1450538356071,6.5190627072783975,73.24556881549726,4.27590931953672,0
1.6949274668609249,79.55653243521314,13.564208787107567,4.0676986127692665,42.0968753141586,2.048908720797135,0
5.568012624583502,71.77707505344503,15.796055142052401,8.900244021752062,9.620907946397562,6.768638424677283,0
9.36154774160781,42.77538399016663,12.4744449096446,3.5932043303710333,12.508893835949753,7.578917641455696,0
6.96029796674973,71.05340513486918,79.93248962724117,3.3391122546788505,98.39447653545554,0.853194310018698,1
5.700611700893649,90.95418490387065,9.611665817046388,8.897870492865495,85.7779104813322,7.839927212536814,0
0.9717649377076854,93.42811229195988,50.57213762324745,8.297949997885961,81.9153958268141,5.360929999227948,0
6.150072266991698,81.8192661489222,88.76684626278532,6.308586071603594,42.633969403414326,5.350147072811357,0
9.900538501042632,79.7586561243152,56.891367775063515,7.963519072039948,52.084896545214896,4.048966315460231,1
1.4008401523652403,86.14639791929564,36.28610826740167,3.495976037354952,27.060567148451618,4.683324263843156,0
5.183296523637368,48.004835335750876,45.353800845738355,7.964910644892831,69.35932495683514,4.906325025666759,0
8.773730719279554,51.41171334838453,2.605241722260143,4.488457587141655,36.22817752595231,7.840072579610882,0
7.407686177542044,69.14412032484785,50.11643758911003,9.228682033421489,66.97147372514348,0.6823438910003405,1
6.97015740995268,67.06135971185853,90.05926876135251,4.268750058663444,1.3040206830203571,1.3799754968053195,0
7.024840839871093,51.061649517333244,87.44302071588807,9.02918907452639,68.47408924085211,5.000827288589611,0
3.5949115121975517,80.69553449374737,6.968895216480875,8.54969154629687,99.0092448925937,7.004098034202512,0
2.9359184426449336,84.4651644445566,49.057916819774626,3.3537501792535807,78.89402832555635,3.8537487242689243,0
8.093611554785136,56.250631896029034,9.945661985555743,3.8520238905780766,52.43666298250622,3.913845664273997,0
8.101133946791808,58.77622515293339,58.737384129997054,4.61940304172663,74.93241519432843,7.3820522764273955,0
8.670723185801037,55.4398047710591,45.62329503236665,7.236199845370507,87.58529052576291,5.560341164268606,0
